Molecule_Name,2D_Image,Has_Charged_Atoms,Total_Charge,Num_Atoms,Atom_Types
CHEBI:26167,"<img src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAZAAAADICAIAAABJdyC1AAAfIklEQVR4nO3deVyU1f4H8M+wCbIoqCASaCrIpqhEmqmZplGuuKTmnhIuGMMiCqIIqXhVlK5b3krTNLMwN35ZappZkrggiKAg4oqyDgzIzszvj3kuZFedQZnnzDPzfb/444RnLp9Lrz6eZz0iuVwOQggRAj3WAQghRFVUWIQQwaDCIoQIBhUWIUQwqLAIIYJBhUUIEQwqLEKIYFBhEUIEw4B1AMGqqMDvv+P4cdy8iaIiVFSgdWvY2OD11zFsGNzdWecjavfVV199+eWXJiYmp06dYp1FV1BhNV11NbZsQUwMCguf8qf79wNA//5YswZvvslzNMInMzOzO3fu9O3bl3UQHUKHhE1UWIhBgxAc3NhWIhGsrdGpE0xNG6f98QcGDMDatUwyEvUpLCwsKytTjDt27Aigc+fODX9aXFzMJpbOoMJqirIyDByIv/7i/nHAAPz4I6RS5OUhJwfl5cjKwqpVaN0aAORyLF6MTz9lF5c0v7179/bp0yc2NlYqldrb2wPo0qULgKSkpBkzZowcOZJ1QC0nooefm2DWLHz9NQCIRNiwAWLx06fl5eH993H5MgDo6+PMGTo21BqjRo26ePEiAEtLS19f39jY2EmTJl29ejU1NVUx4ddff3VxcWGaUZtRYaksMRH9+nHjFSsQGfm8yRIJPDxw7x4A9OyJ5GS1xyO8uHfv3pUrV1JSUlJTU1NTU6VSqYmJiYeHh6urq5ubm5ubm7Ozs5GREeuYWosKS2VTpuDbbwGgWzdcvQpDQyXzDx/GmDHc+MwZDByo1nSEZ5WVldOmTcvOzi4rK9u/f7+npyfrRDqBzmGppqoKBw5w4zlzlLcVgJEj0akTN967V025CBM1NTW+vr5JSUn79u2ztraeMmVKWloa61A6gQpLNZcuobqaGzesm55PT69xZmKiGjIRNmpra+fMmXPq1KkPP/zQ2dk5KChIKpVOnjw5OzubdTTtR4WlmgsXuIGFBbp0UfVTvXtzg2vX8Phx86ciLGzatOnkyZPGxsaBgYEAxo4d6+zsXFRUtHz5ctbRtB/dOKqavDxu0KkTRCJVP9VQbTIZCgqeuFGLCJZYLDY2Ni4vL7exsQGgp6cXGhp68uTJ6Oho1tG0HxWWaiQSbtCqVRM+pbghq+F/oeGUFhEyPT29+fPn//073t7e3t7erPLoFDokVE1VFTdo0hXrFi0ax5WVzZmHEJ1EhaWahrVSeXkTPiWVNo4tLZsxDmEuLS1t7969MpmMdRDdQoeEqmkorIZjQ1X8/cmyvx8eEoGTy+URERFJSUlSqXTevHms4+gQWmGppuEB11u3mnBw13BvjoUFrK2bPxVh5PDhw0lJSW3btp0yZQrrLLqFCks1ffpwg7o67iFBVSQlcQMvL+jrN38qwkJVVdXq1asBhIWFWVhYsI6jW6iwVOPkBFtbbqx445VS5eU4coQbDxqkjlCEiS1btty/f9/d3X3ixImss+gcKizViESYM4cbf/MNHj1S/pHNm7kz9IaG+OgjNWYjPHr48OG2bdsAREdH6+nRfz58o9+4yvz80LIlAJSUwM8P9fXPm5ya2vgmrMmT0aGD2uMRXkRHR1dUVIwePZpeNMoEFZbK7Ozwr39x4yNHMHEinvV6ydOnMWQIKioAoH17xMbylJCo2cWLF48cOWJsbLx06VLWWXQUvV6mKeRyTJ3KvWQGQJs2mDMH3t7o3BmmpsjPR3Iy9u/H0aNQ/FZNTXHkCAYPZhiZNBeZTDZixIgrV64EBwcHBwezjqOjqLCaSCZDSAji4qD099a+PQ4dary8SARu3759wcHBtra2Z8+ebak4OUB4R4eETaSnhw0bcP483nkHzzrnammJiAhkZj6zrUpK1JaPqEV5efnatWsBLF++nNqKIbrT/YV4eeHECRQV4fhxZGWhoACPH8PKCra2eOMN9OnzzLuu8vPx0Ue4cwfJyTCgX75gxMXF5eXleXp6jho1inUWnUaHhPyqqYG7O7KysHkzFixgnYao5Pbt24MGDaqrq0tISOjZsyfrODqNDgn5ZWTEXWpctgxFRazTEJVERkbW1NRMnDiR2oo5Kize+fhg2DBIJIiKYh2FKPfHH3+cOHHCzMwsNDSUdRZChcXExo0wMMDWrbh6lXUU8jx1dXWRkZEAxGKx4v2ihC0qLBZcXbl75Z+1FSvRDLt27crIyOjUqdOchgezCFNUWM1KLse336r05OCnn6JNG5w61fiANNEwJSUlGzZsALBixQraG1VDUGE1K4kE/v7YuRMJCUpmWlpCsclKUFDjBmJEk6xdu1YikfTv33/YsGGssxAOFVazsrLitrAXi5XX0Pz56N4d2dn47DMeopEmyczM3LNnj76+fhRdG9EkVFjNbcECuLsjOxubNimZaWCAjRsBYOVKPHzIQzSiusjIyLq6uhkzZri4uLDOQhpRYTW3hhqKjlZeQ0OGYORIlJVh2TIeohEVHTt27MyZM61ataKHnDUNFZYavPMORoxAWRlU2Qp440a0aIGdOxs3lyZM1dbWrly5EkBoaKgl7XWkYaiw1CMuDi1aYMcOXLyoZGaXLvjkE8hkCAhQ/gYIon7bt2/PyclxcnKaNm0a6yzkn6iw1KNLF/j7q1pDy5bB1haJifjuO17CkWcqKCjYtGkTgKioKAN6Ol3zUGGpTWQk2rfHuXP4/nslM83Nufcph4bi8WMeopFnWb16dVlZmbe391tvvcU6C3kKKiy1MTdHdDQAhIQor6FZs+Dlhfv3sW4dD9HIU129evWHH34wNDRcRtdANBUVljrNno3XXsP9+8pf666nh7g4iERYuxZ37vASjjxBLpcvW7ZMJpP5+fm9+uqrrOOQp6PCUic9PXz2GUQirFmjvIb69cPEiaisxJIlvIQjTzh48GBSUlK7du0WLlzIOgt5JiosNevXDxMmoLIS4eHKJ69bB1NTfPcdfv9d/clIo6qqqpiYGADh4eHm5uas45BnosJSv/Xr0bIl9u3D2bNKZr7yCkJCAEAshkzGQzSisGnTpgcPHnTv3n3ChAmss5DnocJSP3t7hIRALkdAgPIaWrwYHTsiORk7d/ISjiA3N/fzzz8XiUS0mbPmo389vFiyhKuhXbuUzDQxQUwMAISHo7SUh2gkKiqqsrLSx8enD+3JpvGosHhhYoLVqwEgLEx5DU2ejIEDkZ+PVat4iKbjLly4kJCQYGxsHBYWxjoLUY4Kiy+TJ2PAAOTlcQuo54uL464wZmaqP5nukslky5cvl8vl/v7+dnZ2rOMQ5aiw+CIScTW0caPyGurVCzNnoqYGixbxEk5HfffddykpKXZ2dvPnz2edhaiE9iXk10cfYedOjB6NQ4eUzMzPh5MTSktx7Bi8vfnIpmNKS0sHDhxob2/v6+s7evRo1nGISmiFxa+YGFhY4PBh/PKLkpnW1tytW0FBqK3lIZquiY6OTk1NLSkpoc2cBYRWWLxbswZhYXB1xZUrMDR83syaGnTvjsxM/PvfoNuvm9XNmzfd3d1ra2vPnz//2muvsY5DVEUrLN4FBcHREenp2L5dyUwjI+5Z6MhIFBbyEE13iMXi6urq2bNnU1sJC62wWDh0CD4+sLREZibatlUy2dsbv/yCBQuweTMv4bTfyZMnhw4dam5unpmZ2b59e9ZxSBPQCouFMWPw7ruq7lYfGyu3sDienp6Wlqb+ZNqvrq5OLBYDiIyMpLYSHCosRjZsgIEBtm1Tvlu9m1uUr++7p0+LaZvo5rB58+Zr16517drV39+fdRbSZHRIyI6/P7ZsweDB+PXX50+USCROTk6FhYUHDx4cM2YML+G0U3FxsZOTU1FRUUJCwvDhw1nHIU1GKyx2GnarP3z4+RMtLS1XrFgBIDg4uKqqio9sWmrp0qVFRUXvvPMOtZVA0QqLqU2b8Mkn6NwZ6elo0eI5E+vr63v16nX16tWYmJgl9Ia/F3Lt2rWePXsCSE5Odnd3Zx2HvAhaYTGl2K3+1i2lu9Xr6+vHxcUBWLVqVW5uLh/ZtE5gYGBdXZ2/vz+1lXBRYTGlr6943XvFd9/lPXr0/LmDBw8eM2ZMeXn50qVLeQmnVeLj40+cOGFlZRUREcE6C3kJcsLaz/7+Rvr6H330kdKZ2dnZxsbGIpHo/PnzPATTGlVVVV27dgWwbds21lnIS6EVFntdxWKRgcHXX3+dlJT0/JmdO3cOCAiQy+VisVhOJx9Vtn79+ps3b7q5uc2ZM4d1FvJyGBcmkcvlcnloaCiAN954QyaTPX+mVCq1tbUFsGfPHn6yCd3Dhw8tLCwAHD9+nHUW8rKosDRCQw19++23Sifv2LEDgJ2dXXl5OQ/ZhG7atGkAxo0bxzoIaQZUWJriq6++AvDKK68oraH6+vrXX38dwLJly/jJJlyJiYkikahFixZZWVmss5BmQOewNMXMmTO9vLzu37+/Ttlu9Xp6enFxcSKRaN26dbdv3+YlnSDJ/3uyLyQkRHHSnQge68Ykjc6dOycSiUxMTHJycpROnjJlCoAJEyaoP5dQ7dq1C4CNjU1paSnrLKR5UGFplsmTJwOYOHGi0pn37983NTUF8Ntvv/EQTHDKyso6dOgAYNeuXayzkGZDh4SaZe3ataampvv37/9d2W71dnZ2imuLYrG4vr6el3RCEhMTk5ub6+npOXXqVNZZSPNh3ZjknxTPOffq1auuru75MysqKjp16gRg+/bt/GQTilu3binusD179izrLKQ5UWFpnIqKio4dOwL44osvlE7ev38/gHbt2kkkEvVHE4yxY8cCmD59OusgpJlRYWmiffv2AbC2ti4pKVE6+a233gIQFBTEQzBBOHXqFICWLVvevXuXdRbSzOgcliaaNGnSwIED8/PzV65cqXRyXFycvr7+pk2bbty4wUM2DVdfXx8YGAhg6dKl9vb2rOOQ5sa6McnTXb58WV9f38jI6Pr160on+/r6Ahg+fDgPwTTc1q1bAbz66quVlZWss5DmR4WluRRP6o4YMULpzLy8vNatWwP46aefeAimsYqLi9u2bQsgPj6edRaiFlRYmisvL69Vq1YAjh07pnTy+vXrATg7O9fU1PCQTTMFBAQAePvtt1kHIepChaXR1q5dC8DFxUVpDdXU1HTr1g3Axo0beYmmcTIyMgwNDfX19a9cucI6C1EXOumu0QICApycnDIyMhSnZp7D0NAwNjYWQFRUVEFBAS/pNEtQUFBtba2vr6+HhwfrLERtWDcmUeLIkSMALC0tCwoKlE5+7733AMydO5eHYBrl6NGjAFq3bp2fn886C1EjKiwB8Pb2BjBv3jylMxWHRXp6ehcvXuQhmIaorq7W8cNh3UGFJQDp6emKszMpKSlKJys2iO7fv7/Sl5dqDcULeXT8goOOoMIShk8++QSqXf+SSCTt2rWDzlzab7iWquO3dOgIKixhaLjD6MCBA0onb9u2DYCDg8Pjx495yMYW3TSrU2jnZ8HYunXrggULXn311fT0dGNj44bv7969e9GiRRKJRPGPpqambdq0uXfvXk1NjY2NjZmZGaO8fKivr8/NzZXL5VevXlWcxiLajQpLMOrr63v37p2amrpq1arw8HDFNx88eODg4CCTydhmY8jKyqq+vv7OnTuKA0Oi3aiwhOT06dODBw82MzO7ceOG4nWaYrH4s88+Mzc3P3TokEgkAmBqamplZcU6KX+mT5+emJgYEhKi9F34RAtQYQnMuHHjfvzxx+nTp+/atSs7O9vNza22tvbcuXN9+vRhHY2N5ORkLy8vfX391NRUOirUenSnu8CsX7/e2Nj4m2++OX/+fFBQUHV19cyZM3W2rQD06tVr1qxZNTU1ISEhrLMQtaMVlvCEh4fHxMS4uLhkZGSYm5vfuHFDsQmrzsrPz3dyciotLT127JjiJluirWiFJTzh4eG2trYZGRkAIiIidLytAFhbWy9duhT/fZyQdRyiRlRYwmNmZjZkyBAAnTp1UrxQhaj+lDgRNDokFB6JROLo6FhUVHT48OFRo0axjqMpjh49OmrUKEtLy8zMTMVNtkT70ApLeJYtW1ZUVDR48GBqq78bOXKkt7e3RCJZvnw56yxEXWiFJTDp6ekeHh5yuTw5Obl79+6s42iWjIwMDw8PmUx2+fLlHj16sI5Dmh+tsAQmMDCwrq5u/vz51Fb/y8XFZd68efX19YpXVhDtQyssITl06JCPj4+lpWVWVlabNm1Yx9FEEonEycmpsLDwwIEDiu1UiTahFZZg1NTUhIaGAvj000+prZ7F0tIyKioKQEhISFVVFes4pJlRYQnGhg0bsrKyXF1dP/74Y9ZZNJqfn1+PHj1ycnI2bNjAOgtpZnRIKAx5eXlOTk5SqfTnn39+9913WcfRdP/7lDjRDrTCEoYlS5ZIpdIxY8ZQW6ni7bff9vHxKS8vb3gPD9EOtMISgMuXL3t5eRkYGKSlpTk6OrKOIwy3bt1yc3Orrq5OTEzU5YfDtQytsDSdXC4Xi8UymSwwMJDaSnWdO3cODAxU/Pbob2WtQSssTbd3796pU6fa2NjcuHGDXqrZJOXl5d26dcvNzd29e/e0adNYxyHNgFZYGq2yslJxFiYmJobaqqnMzMxWr14NICwsrLy8nHUc0gyosDRaTEzM3bt3e/fuPWPGDNZZBGn69Ol9+vR58ODBmjVrWGchzYAOCTXXvXv3nJ2dKysrz5w5M2DAANZxhOqvv/7q16+fkZFRWlpa165dWcchL4VWWJorJCSkoqJi8uTJ1FYvo2/fvlOmTKmurg4LC2OdhbwsWmFpqD///HPAgAHGxsYZGRkdO3ZkHUfYHjx44OzsXF5efvz48aFDh7KOQ14crbA0kUwmU1yMX7JkCbXVy7Ozs1u8eDH++64L1nHIi6MVlib64osvPv74Y3t7++vXr7ds2ZJ1HG1QVVXl6uqak5Pz+eef+/n5sY5DXhAVlsYpKytzcnJ69OjR/v37P/jgA9ZxtEd8fPyECROsrKyysrJ0aq9ZbUKHhBonKirq0aNH/fr1mzBhAussWmX8+PGDBg0qLi5euXIl6yzkBdEKS7OUZGU5eHo+fvz4woULvXv3Zh1H26SkpHh6ehoYGKWm3nFyasc6DmkyWmFpltZBQVdat966eDG1lTp4eHgsWvRlly4FYjG1lSDRCkuTnDyJoUNhbo7MTLRvzzqNdiouhqMjiouRkIDhw1mnIU1EKyyNUVeHwEAAiIyktlIfKytERACAWIzqatZpSBNRYWmMzZuRloYuXeDvzzqKllu4EG5uuHkTW7awjkKaiA4JNUNxMZycUFSEo0cxYgTrNNrvxAkMGwYLC9y4QctZIaEVlmZYuhRFRXjnHWorfgwdivffh1SKyEjWUUhT0ApLA1y7hp49ASA5Ge7ujMPojJs34e6O2lqcP4/XXmOdhqiGVlgaIDAQdXVYsIDaik9du2LBAshkEItBf2sLBa2wWDtwAOPHw8oKmZmg7VH5JZWiWzc8eoTvvwc9ViAItMJiqroaS5YAwMqV1Fb8s7BAVBQABAejooJ1GqICKiym1q/HzZtwc4OvL+soOmrOHHh64t49xMayjkJUQIeE7Dx6hG7dIJXi+HHQW+XY+fNPDBgAY2Ncvw4HB9ZpyHPRCoud0FBIpRg3jtqKrTffxPjxqKwE7RKt+WiFxcilS3j9dRgY4No10M4IrN27B2dnVFbi99/Rvz/rNOTZaIXFglyOgADIZAgJobbSBPb2CApq/NdCNBatsFjYvRszZsDGBpmZsLBgnYYAQEUFXFxw9y527sTMmazTkGegwuJdeTm6dUNuLnbtwvTprNOQRnv2YNo0+ntEo9EhIe9iYpCbC09PTJ3KOgp5wpQp6N8feXmIiWEdhTwDrbD4lZMDV1dUV9PZXc10+TK8vGBggLQ0ODqyTkP+B62w+LVoEaqqMHUqtZVm6t0b06ejpgahoayjkKehFRaPTp/G4MFo2RIZGXSHosbKy4OTE6RS/PILhg1jnYY8iVZYfKmv596AHB5ObaXJbGy45zsVL9EgGoUKiy//+Q9SUuDgwNUW0WDBwXB0RHo6tm9nHYU8iQ4JeVFSAkdHFBYiPh7jxrFOQ5Q7eBBjx8LSEllZ9B4NDUIrLF5ERaGwEP37Y+xY1lGISnx8MGwYJBLu/TNEQ9AKS/2uX0ePHpDJcOkSPDxYpyGqSk+HhwfkciQno3t31mkIAFph8SEoCLW18PWlthIWV1d8/HHjxRKiCWiFpWYJCRg5Eq1bIzMT7Wh7dIFp2H3t8GGMGsU6DaEVltqtXAkAy5dTWwmRlRWWLweARYvoLQ4agVZYalZYiH//G8uWwdCQdRTyIurqMHs2/P3h5cU6CqHCIoQICB0SEkIEQ9sL6+ZNDBvGfVVXK58fGMhN/v57JTNzchAXh+HD0a0b2rRBixbo0AE9e8LPD/HxqKpqlvhEExw7hi5duC+l2xvt2cPNnDz5ie/PnYuuXdG1K/71L+U/8dw5brKb24vH1koGrAOomVSKEye4cX298vlJSTh3DgCGDHnmnLw8LF+OHTv++aTZw4d4+BApKfjPf2BvjxUrMGsWRKIXzk40RHk5bt3ixrduYcwYDB/+zMlSKTfZ3v6J7z98iOxsACgsVP4TKyq4yS1avFBi7aXthdXsrl/He+/h9u3G7zg4wMEBxsaQSJCRwW3Iee8eZs/Gn39i+3YY0C9Zq/j7Y9AgmJqyzqGTtP2QsHnl5mLgQK6t9PUxZw7S03HnDs6exYkTuHiRe1qwWzdu/o4d8PNjF5eoxe3bWLOGdQhdRYWlMrkcM2eioAAAjI1x+DC++AIuLk/MMTHBuHFISWm8y3DHDsTH8x2VqIeDA4yMAGDtWmRksE6jk6iwVHbsWOPpsC1bnncao0UL/PADevTg/jE0VKXTZ0TjOThwK+aaGsydC7ojiH9UWCrbvJkb9OmDWbOUTDYywtat3DgnBwkJagxGeBQRwW2o8/vv2L2bdRrdQ4WlGqkUx49z49mzVbr29+abjU8701GhtrC2RkQENw4OVumSH2lGVFiqOX++8bDu/fdV/VTDzL/+av5IhJGAAO6ySlERwsJYp9ExVFiquXKFG7RrBzs7VT/Vqxc3yM6GVNrsoQgTRkaIjeXGX32F335jGUbX6NItQgEBym+JarhB8B8UFwcBvPJKE35iw2YTcjkKC2k3Ya0xfDiGD8f//R/kcixciMuXm/Bse3w8UlOVzCkufsmAWkuXCuvLL1/8sxIJN2hS6bRq1TguLkbnzi8egGiYLVtw+jQqKpCWhg0bsHixqh+8ffuJ+45Jk9AhoWoaTmDp6zfhU39f0NGOUdqlY0duNzAA0dFN6CB9fRgZKfmidxE9iy4V1s2buH9fyddrrz39s61bc4Oysib8xNLSxrGV1QvGJppq8WLu7HtFBUJCVP1UYCCqq5V8/fST+lILmy4dEtraomVLJXMUNzL/L0tLbtCk69gNZ77wt8oj2sLICJs2cbtDHziAEycwdCjrTNpOl1ZYL8PZmRvcvt2E630N1xbbtqVXJGuloUMxfjw3pp2ieUCFpZo+fbiBXN6Em6oSE7lB3770nhlttXEjzMwA4No17NzJOo22o8JSjYMDHB258d69Kn2koADHjnFjOlTQXq+8gshIbhwR0bSTnKSpqLBUNncuN9i/X6VH9VetQm0tAJiZYcYMNQYjrAUEwN0dAPLzsW0b6zRajQpLZbNmceehqqsxa5aSv0l//rnxYem5c5+4IYtoHUNDbNvGHfTfucM6jVajwlKZpSW2b+fG589jyBCkpz9lmkyG7dsxZgx365azM6Kj+QtJGOnfH1On8vSz7t7FokVwdUXLljAxQa9eiI3lVvNaT5dua3h5Pj6IjERUFABcuICePTFiBN57Dw4OsLBAQQEuXUJ8fGORdeiA+HiYmDCMTHizbh0SEhqfiVCTU6cwfjwkEpibw9ERpaW4cgVXruDnn/HTT9p/xykVVhOtWAFbWwQH4/Fj1Nbi4EEcPPj0mZ6eOHAAHTvym48wY2ODTz+Fv78af4REgkmTUFKC8HCEh3PvlT96FOPH4+RJfP45Fi5U40/XBHRI2HR+fsjKgr8/bGye8qd6evDywjffICmJ2krXzJuH119/+h/p6zd+KaWnx838x9P69fWYMQOffIJVqxp3wRg5ErNnA1C+NZ0W0Padn2tq8PAhN3ZwUH4zVF4et6WgpaXy55zlcqSkICMDhYWoqEC7dmjXDn370j2ihGd79mDaNHTogAcPWEdRM20/JDQyatoy56mLpmcRidCzJ3r2bGImQpqZ4gKPLpwspUNCQgTv0iUAjW/k1mJUWIQIW2kptx3Ghx+yjqJ+VFiECNu8eSgtRd++8PFhHUX9qLAIEbA1a7BvH6yt8c030NOB/5p14P8iIVpqzRqEhcHSEsePo2tX1ml4oe1XCQnRRrW1WLgQ27fDygo//aQTp9sVqLAIEZi8PEyahN9+Q/fuOHgQXbqwDsQjOiQkREhOn0avXvjtN3zwARITdautoP13uhOiRRISMHo0ZDKIROjU6SkPbhw5Ajc3Fsn4QoeEhAhGQUHjq9VKSp4yoWE7Om1FKyxCiGDQOSxCiGBQYRFCBIMKixAiGFRYhBDBoMIihAgGFRYhRDCosAghgkGFRQgRjP8HqgwYajyc42gAAAAASUVORK5CYII="" width=""400"" height=""200"">",False,0,6,"*,C,N,O"
